I,'ID',STAT,AREA,ZONE,      PL,        QL,        IP,        IQ,        YP,        YQ, OWNER,SCALE,INTRPT,  DGENP,     DGENQ, DGENM
 7410,'1 ',1,   7,   3,   281.445,    61.106,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7411,'1 ',1,   7,   5,    90.577,    19.666,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7412,'1 ',1,   7,   2,    11.209,     2.434,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7413,'1 ',1,   7,   1,    56.004,    12.159,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7417,'1 ',1,   7,   3,   127.739,    27.734,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7418,'1 ',1,   7,   3,    62.930,    13.663,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7419,'1 ',1,   7,   4,   139.632,    30.316,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7421,'1 ',1,   7,   5,   118.292,    25.683,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7424,'1 ',1,   7,   2,   182.545,    39.633,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7425,'1 ',1,   7,   3,   138.301,    30.027,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7426,'1 ',1,   7,   2,    54.548,    11.843,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7427,'1 ',1,   7,   3,   204.171,    44.328,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7430,'1 ',1,   7,   2,    61.227,    13.293,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7431,'1 ',1,   7,   5,    46.420,    10.078,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7432,'1 ',1,   7,   5,    29.938,     6.500,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8001,'1 ',1,   8,   7,    14.117,     3.065,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8002,'1 ',1,   8,   8,    15.413,     3.346,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8003,'1 ',1,   8,   7,    15.640,     3.396,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8005,'1 ',1,   8,   8,   133.126,    28.903,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8006,'1 ',1,   8,   8,    48.804,    10.596,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8007,'1 ',1,   8,   8,    39.236,     8.519,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8008,'1 ',1,   8,   8,    51.185,    11.113,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8009,'1 ',1,   8,   7,    12.798,     2.779,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8010,'1 ',1,   8,   7,     7.039,     1.528,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8011,'1 ',1,   8,   7,     0.258,     0.056,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8011,'2 ',1,   8,   7,    35.302,     7.664,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8012,'1 ',1,   8,   7,     9.921,     2.154,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8013,'1 ',1,   8,   8,    78.339,    17.008,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8014,'1 ',1,   8,   7,    19.771,     4.293,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8015,'1 ',1,   8,   8,    31.226,     6.780,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8016,'1 ',1,   8,   7,    91.173,    19.795,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8017,'1 ',1,   8,   8,    24.062,     5.224,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8019,'1 ',1,   8,   8,   134.570,    29.217,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8020,'1 ',1,   8,   8,    22.640,     4.916,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8021,'1 ',1,   8,   8,    14.008,     3.041,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8022,'1 ',1,   8,   8,     8.985,     1.951,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8025,'1 ',1,   8,   8,    66.246,    14.383,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8026,'1 ',1,   8,   8,    71.883,    15.607,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8027,'1 ',1,   8,   8,    51.384,    11.156,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8028,'1 ',1,   8,   8,    31.402,     6.818,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8029,'1 ',1,   8,   8,    27.241,     5.914,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8029,'2 ',1,   8,   8,     6.237,     1.354,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8032,'1 ',1,   8,   7,     5.058,     1.098,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8032,'2 ',1,   8,   7,     0.771,     0.167,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8032,'3 ',1,   8,   7,    95.910,    20.823,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8037,'1 ',1,   8,   7,    14.728,     3.198,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8038,'1 ',1,   8,   8,    95.467,    20.727,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8039,'1 ',1,   8,   8,    16.455,     3.573,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8040,'1 ',1,   8,   8,    10.868,     2.360,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8040,'2 ',1,   8,   8,    12.739,     2.766,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8041,'1 ',1,   8,   8,    68.869,    14.952,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8042,'1 ',1,   8,   8,    35.646,     7.739,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8052,'1 ',1,   8,   8,    19.818,     4.303,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8053,'1 ',1,   8,   8,    27.350,     5.938,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8054,'1 ',1,   8,   7,    21.086,     4.578,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8055,'1 ',1,   8,   8,    44.095,     9.574,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8056,'1 ',1,   8,   8,    13.773,     2.990,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8062,'1 ',1,   8,   8,    13.303,     2.888,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8063,'1 ',1,   8,   8,    90.538,    19.657,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8064,'1 ',1,   8,   7,    27.703,     6.015,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8065,'1 ',1,   8,   7,     8.946,     1.942,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8066,'1 ',1,   8,   8,     4.220,     0.916,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8072,'1 ',1,   8,   8,     3.770,     0.819,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8072,'2 ',1,   8,   8,    87.684,    19.037,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8073,'1 ',1,   8,   8,    24.860,     5.398,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8081,'1 ',1,   8,   8,    33.998,     7.381,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8086,'1 ',1,   8,   7,    27.738,     6.022,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8089,'1 ',1,   8,   8,    28.016,     6.083,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8090,'1 ',1,   8,   7,    19.845,     4.309,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8091,'1 ',1,   8,   7,     9.881,     2.145,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8091,'2 ',1,   8,   7,     5.606,     1.217,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8092,'1 ',1,   8,   7,     9.275,     2.014,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8093,'1 ',1,   8,   8,     6.405,     1.391,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8095,'1 ',1,   8,   7,   191.592,    41.597,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8096,'1 ',1,   8,   8,    14.572,     3.164,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8100,'1 ',1,   8,   8,    53.679,    11.654,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8101,'1 ',1,   8,   8,    16.361,     3.552,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8102,'1 ',1,   8,   7,     6.213,     1.349,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8103,'1 ',1,   8,   7,    10.641,     2.310,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8104,'1 ',1,   8,   7,    60.726,    13.184,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8106,'1 ',1,   8,   8,     6.033,     1.310,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8106,'2 ',1,   8,   8,     9.615,     2.088,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8106,'3 ',1,   8,   8,     1.546,     0.336,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8106,'4 ',1,   8,   8,     2.392,     0.519,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8106,'5 ',1,   8,   8,   110.767,    24.049,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8107,'1 ',1,   8,   8,     6.444,     1.399,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8107,'2 ',1,   8,   8,     5.575,     1.210,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8108,'1 ',1,   8,   8,    57.331,    12.447,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8109,'1 ',1,   8,   8,    67.545,    14.665,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8110,'1 ',1,   8,   8,    26.634,     5.783,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8111,'1 ',1,   8,   8,   113.676,    24.681,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8114,'1 ',1,   8,   8,     2.134,     0.463,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8114,'2 ',1,   8,   8,    29.727,     6.454,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8118,'1 ',1,   8,   7,     0.767,     0.167,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8118,'2 ',1,   8,   7,    47.027,    10.210,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8119,'1 ',1,   8,   8,    10.030,     2.178,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8119,'2 ',1,   8,   8,    52.610,    11.422,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8120,'1 ',1,   8,   7,    41.632,     9.039,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8121,'1 ',1,   8,   8,   103.309,    22.430,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8122,'1 ',1,   8,   7,    38.383,     8.333,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8123,'1 ',1,   8,   8,    22.871,     4.966,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8124,'1 ',1,   8,   8,    15.069,     3.272,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8124,'2 ',1,   8,   8,    11.287,     2.451,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8125,'1 ',1,   8,   8,    58.936,    12.796,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8132,'1 ',1,   8,   7,    28.619,     6.213,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8134,'1 ',1,   8,   8,   145.505,    31.591,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8135,'1 ',1,   8,   8,   105.975,    23.009,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8136,'1 ',1,   8,   8,    13.115,     2.847,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8137,'1 ',1,   8,   8,     7.446,     1.617,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8137,'2 ',1,   8,   8,    19.352,     4.202,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8137,'3 ',1,   8,   8,     4.941,     1.073,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8138,'1 ',1,   8,   8,     8.488,     1.843,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8140,'1 ',1,   8,   7,   219.909,    47.745,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8141,'1 ',1,   8,   7,    27.331,     5.934,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8142,'1 ',1,   8,   8,    29.182,     6.336,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8143,'1 ',1,   8,   7,    16.529,     3.589,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8143,'2 ',1,   8,   7,    13.413,     2.912,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8144,'1 ',1,   8,   7,     0.360,     0.078,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8144,'2 ',1,   8,   7,     7.529,     1.635,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8145,'1 ',1,   8,   8,     8.034,     1.744,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8146,'1 ',1,   8,   8,    65.138,    14.142,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8150,'1 ',1,   8,   8,    11.103,     2.411,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8151,'1 ',1,   8,   7,    22.680,     4.924,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8152,'1 ',1,   8,   7,    60.483,    13.132,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8153,'1 ',1,   8,   8,    50.312,    10.923,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8154,'1 ',1,   8,   8,    34.338,     7.455,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 8160,'1 ',1,   8,   7,   118.437,    25.714,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
