   I,'NAME        ', BASKV, IDE,AREA,ZONE,OWNER, VM,        VA,    NVHI,   NVLO,   EVHI,   EVLO
 6148,'SAN ANTONI~8',  13.8000,1,   6,  22,   1,1.02271187, -37.549265, 1.10000, 0.90000, 1.10000, 0.90000
 6149,'SAN ANTONI~9',  13.8000,2,   6,  22,   1,1.02999997, -36.993831, 1.10000, 0.90000, 1.10000, 0.90000
 6150,'SAN ANTON~50', 115.0000,1,   6,  26,   1,1.00923634, -50.167005, 1.10000, 0.90000, 1.10000, 0.90000
 6151,'SCHULENBUR~1', 115.0000,2,   6,  25,   1,1.03039157, -38.228210, 1.10000, 0.90000, 1.10000, 0.90000
 6152,'SAN ANTON~33', 230.0000,1,   6,  26,   1,1.00751066, -44.829489, 1.10000, 0.90000, 1.10000, 0.90000
 6153,'SAN ANTON~34', 115.0000,1,   6,  26,   1,0.98333055, -48.135915, 1.10000, 0.90000, 1.10000, 0.90000
 6154,'DRIPPING S~1', 115.0000,1,   6,  23,   1,0.95948756, -44.180105, 1.10000, 0.90000, 1.10000, 0.90000
 6155,'SAN ANTON~38', 115.0000,1,   6,  26,   1,0.97749370, -48.220739, 1.10000, 0.90000, 1.10000, 0.90000
 6156,'MARBLE FA~11', 115.0000,1,   6,  23,   1,0.94920981, -32.897565, 1.10000, 0.90000, 1.10000, 0.90000
 6157,'BOERNE 1 0  ', 115.0000,1,   6,  26,   1,0.98721725, -51.625561, 1.10000, 0.90000, 1.10000, 0.90000
 6158,'WASHINGTON 0', 115.0000,1,   6,  25,   1,1.02178311, -50.155507, 1.10000, 0.90000, 1.10000, 0.90000
 6159,'SCHERTZ 0   ', 115.0000,1,   6,  22,   1,0.99679363, -49.325898, 1.10000, 0.90000, 1.10000, 0.90000
 6160,'AUSTIN 8 0  ', 115.0000,1,   6,  23,   1,0.96852183, -48.594662, 1.10000, 0.90000, 1.10000, 0.90000
 6161,'SEGUIN 1 0  ', 500.0000,1,   6,  22,   1,1.02440774, -36.515957, 1.10000, 0.90000, 1.10000, 0.90000
 6162,'SEGUIN 1 1  ', 230.0000,1,   6,  22,   1,1.01546681, -40.631231, 1.10000, 0.90000, 1.10000, 0.90000
 6163,'SEGUIN 1 2  ', 115.0000,1,   6,  22,   1,1.00985777, -43.273135, 1.10000, 0.90000, 1.10000, 0.90000
 6164,'SEGUIN 1 3  ',  13.8000,2,   6,  22,   1,1.02999997, -34.411244, 1.10000, 0.90000, 1.10000, 0.90000
 6165,'SEGUIN 1 4  ',  13.8000,2,   6,  22,   1,1.02999997, -34.171385, 1.10000, 0.90000, 1.10000, 0.90000
 6166,'SEGUIN 1 5  ',  13.8000,2,   6,  22,   1,1.02999997, -35.531088, 1.10000, 0.90000, 1.10000, 0.90000
 6167,'SEGUIN 1 6  ',  13.8000,2,   6,  22,   1,1.02999997, -34.673127, 1.10000, 0.90000, 1.10000, 0.90000
 6168,'SAN ANTON~62', 115.0000,1,   6,  26,   1,0.98639512, -50.578910, 1.10000, 0.90000, 1.10000, 0.90000
 6169,'SAN ANTON~75', 500.0000,1,   6,  26,   1,1.02507353, -37.137958, 1.10000, 0.90000, 1.10000, 0.90000
 6170,'SAN ANTON~76', 230.0000,1,   6,  26,   1,1.01341736, -41.511636, 1.10000, 0.90000, 1.10000, 0.90000
 6171,'SAN ANTON~77', 115.0000,1,   6,  26,   1,0.99902523, -45.425915, 1.10000, 0.90000, 1.10000, 0.90000
 6172,'CUERO 2 0   ', 230.0000,1,   6,  24,   1,1.00682175, -31.872364, 1.10000, 0.90000, 1.10000, 0.90000
 6173,'CUERO 2 1   ', 115.0000,1,   6,  24,   1,1.00824308, -34.164961, 1.10000, 0.90000, 1.10000, 0.90000
 6174,'SAN ANTON~10', 115.0000,1,   6,  22,   1,0.99204260, -50.300529, 1.10000, 0.90000, 1.10000, 0.90000
 6175,'AUSTIN 16 0 ', 115.0000,1,   6,  23,   1,0.96579796, -48.828117, 1.10000, 0.90000, 1.10000, 0.90000
 6176,'AUSTIN 39 0 ', 115.0000,1,   6,  23,   1,0.97672647, -47.725356, 1.10000, 0.90000, 1.10000, 0.90000
 6177,'SAN ANTON~73', 230.0000,1,   6,  26,   1,1.02009881, -43.874410, 1.10000, 0.90000, 1.10000, 0.90000
 6178,'SAN ANTON~74', 115.0000,1,   6,  26,   1,1.00865185, -46.583789, 1.10000, 0.90000, 1.10000, 0.90000
 6179,'SAN ANTON~58', 115.0000,1,   6,  26,   1,1.00039446, -49.496298, 1.10000, 0.90000, 1.10000, 0.90000
 6180,'LA VERNIA 0 ', 115.0000,1,   6,  22,   1,0.98659807, -45.896525, 1.10000, 0.90000, 1.10000, 0.90000
 6181,'MANOR 0     ', 115.0000,1,   6,  23,   1,0.99341005, -50.991071, 1.10000, 0.90000, 1.10000, 0.90000
 6182,'SAN ANTON~54', 115.0000,1,   6,  26,   1,0.98694915, -51.385982, 1.10000, 0.90000, 1.10000, 0.90000
 6183,'GIDDINGS 0  ', 115.0000,1,   6,  25,   1,1.01493430, -43.622776, 1.10000, 0.90000, 1.10000, 0.90000
 6184,'AUSTIN 32 0 ', 115.0000,1,   6,  23,   1,0.95705366, -48.793984, 1.10000, 0.90000, 1.10000, 0.90000
 6185,'AUSTIN 38 0 ', 115.0000,1,   6,  23,   1,0.95816815, -48.471817, 1.10000, 0.90000, 1.10000, 0.90000
 6186,'AUSTIN 30 0 ', 115.0000,1,   6,  23,   1,0.97419077, -47.249336, 1.10000, 0.90000, 1.10000, 0.90000
 6187,'AUSTIN 28 0 ', 115.0000,1,   6,  23,   1,0.97067076, -48.179676, 1.10000, 0.90000, 1.10000, 0.90000
 6188,'COLUMBUS 0  ', 230.0000,1,   6,  25,   1,1.01766813, -34.738964, 1.10000, 0.90000, 1.10000, 0.90000
 6189,'COLUMBUS 1  ', 115.0000,1,   6,  25,   1,1.01312995, -36.639290, 1.10000, 0.90000, 1.10000, 0.90000
 6190,'SHINER 0    ', 115.0000,1,   6,  24,   1,1.01900792, -41.354289, 1.10000, 0.90000, 1.10000, 0.90000
 6191,'SAN ANTON~42', 115.0000,1,   6,  22,   1,0.98869735, -49.253358, 1.10000, 0.90000, 1.10000, 0.90000
 6192,'CALDWELL 0  ', 230.0000,1,   6,  25,   1,1.01080990, -43.241822, 1.10000, 0.90000, 1.10000, 0.90000
 6193,'CALDWELL 1  ', 115.0000,1,   6,  25,   1,1.00691354, -46.577167, 1.10000, 0.90000, 1.10000, 0.90000
 6194,'AUSTIN 18 0 ', 115.0000,2,   6,  23,   1,0.97770429, -47.377887, 1.10000, 0.90000, 1.10000, 0.90000
 6195,'INDUSTRY 0  ', 115.0000,1,   6,  25,   1,0.98150027, -43.517731, 1.10000, 0.90000, 1.10000, 0.90000
 6196,'DALE 0      ', 115.0000,1,   6,  23,   1,0.99638730, -47.507838, 1.10000, 0.90000, 1.10000, 0.90000
 6197,'SAN ANTON~51', 500.0000,1,   6,  26,   1,1.01603198, -40.002714, 1.10000, 0.90000, 1.10000, 0.90000
 6198,'SAN ANTON~52', 230.0000,1,   6,  26,   1,1.00487697, -44.798821, 1.10000, 0.90000, 1.10000, 0.90000
 6199,'SAN ANTON~53', 115.0000,1,   6,  26,   1,1.00353253, -47.812776, 1.10000, 0.90000, 1.10000, 0.90000
 6200,'SAN ANTON~19', 115.0000,1,   6,  26,   1,0.97874296, -50.586273, 1.10000, 0.90000, 1.10000, 0.90000
 6201,'SAN ANTON~47', 115.0000,1,   6,  26,   1,0.99597615, -51.392993, 1.10000, 0.90000, 1.10000, 0.90000
 6202,'MARTINDALE 0', 115.0000,1,   6,  22,   1,1.01134253, -45.174253, 1.10000, 0.90000, 1.10000, 0.90000
 6203,'SAN ANTON~18', 115.0000,1,   6,  26,   1,0.98237318, -51.193996, 1.10000, 0.90000, 1.10000, 0.90000
 6204,'SAN ANTON~35', 115.0000,1,   6,  26,   1,0.98754978, -50.112818, 1.10000, 0.90000, 1.10000, 0.90000
 6205,'AUSTIN 29 0 ', 115.0000,1,   6,  23,   1,0.96598923, -48.289256, 1.10000, 0.90000, 1.10000, 0.90000
 6206,'LEXINGTON 0 ', 115.0000,1,   6,  25,   1,1.00747967, -45.487752, 1.10000, 0.90000, 1.10000, 0.90000
 6207,'LEANDER 2 0 ', 115.0000,1,   6,  23,   1,0.96479267, -42.643173, 1.10000, 0.90000, 1.10000, 0.90000
 6208,'AUSTIN 15 0 ', 115.0000,1,   6,  23,   1,0.96440643, -50.606053, 1.10000, 0.90000, 1.10000, 0.90000
 6209,'MICO 0      ', 115.0000,1,   6,  26,   1,1.00076592, -47.181878, 1.10000, 0.90000, 1.10000, 0.90000
 6210,'MARBLE FAL~4', 500.0000,1,   6,  23,   1,1.01964712, -33.905151, 1.10000, 0.90000, 1.10000, 0.90000
 6211,'MARBLE FAL~5', 230.0000,1,   6,  23,   1,0.97469157, -31.279749, 1.10000, 0.90000, 1.10000, 0.90000
 6212,'MARBLE FAL~6', 115.0000,1,   6,  23,   1,0.96708584, -35.759097, 1.10000, 0.90000, 1.10000, 0.90000
 6213,'MARBLE FAL~7',  13.8000,2,   6,  23,   1,1.03999996, -29.615161, 1.10000, 0.90000, 1.10000, 0.90000
 6214,'MARBLE FAL~8',  13.8000,2,   6,  23,   1,1.03999996, -25.675268, 1.10000, 0.90000, 1.10000, 0.90000
 6215,'MARBLE FAL~9',  13.8000,2,   6,  23,   1,1.02706885, -32.838194, 1.10000, 0.90000, 1.10000, 0.90000
 6216,'MARBLE FA~10',  13.8000,2,   6,  23,   1,1.03999996, -29.153887, 1.10000, 0.90000, 1.10000, 0.90000
 6217,'AUSTIN 36 0 ', 115.0000,1,   6,  23,   1,0.95371974, -46.205103, 1.10000, 0.90000, 1.10000, 0.90000
 6218,'LOCKHART 0  ', 115.0000,1,   6,  23,   1,0.97311628, -48.752859, 1.10000, 0.90000, 1.10000, 0.90000
 6219,'AUSTIN 17 0 ', 115.0000,1,   6,  23,   1,0.97109437, -49.989936, 1.10000, 0.90000, 1.10000, 0.90000
 6220,'SAN ANTON~14', 115.0000,1,   6,  22,   1,0.99417710, -48.869529, 1.10000, 0.90000, 1.10000, 0.90000
 6221,'FALLS CITY 0', 115.0000,1,   6,  22,   1,1.02999997, -38.300071, 1.10000, 0.90000, 1.10000, 0.90000
 6222,'AUSTIN 27 0 ', 230.0000,1,   6,  23,   1,0.98455924, -44.400140, 1.10000, 0.90000, 1.10000, 0.90000
 6223,'AUSTIN 27 1 ', 115.0000,1,   6,  23,   1,0.97218013, -47.486863, 1.10000, 0.90000, 1.10000, 0.90000
 6224,'AUSTIN 23 0 ', 115.0000,1,   6,  23,   1,0.96441638, -49.757050, 1.10000, 0.90000, 1.10000, 0.90000
 6225,'SAN ANTON~39', 115.0000,1,   6,  26,   1,0.98039645, -50.681032, 1.10000, 0.90000, 1.10000, 0.90000
 6226,'BLANCO 0    ', 115.0000,1,   6,  26,   1,0.98239750, -49.933560, 1.10000, 0.90000, 1.10000, 0.90000
 6227,'AUSTIN 24 0 ', 115.0000,1,   6,  23,   1,0.96417981, -49.160669, 1.10000, 0.90000, 1.10000, 0.90000
 6228,'SAN MARCOS 0', 500.0000,1,   6,  22,   1,1.01748252, -38.397828, 1.10000, 0.90000, 1.10000, 0.90000
 6229,'SAN MARCOS 1', 230.0000,1,   6,  22,   1,1.01829147, -42.738966, 1.10000, 0.90000, 1.10000, 0.90000
 6230,'SAN MARCOS 2', 115.0000,1,   6,  22,   1,0.98802364, -46.953562, 1.10000, 0.90000, 1.10000, 0.90000
 6231,'BUDA 0      ', 115.0000,1,   6,  23,   1,0.96993613, -48.647377, 1.10000, 0.90000, 1.10000, 0.90000
 6232,'DEL VALLE 0 ', 115.0000,1,   6,  23,   1,0.99045706, -44.271432, 1.10000, 0.90000, 1.10000, 0.90000
 6233,'AUSTIN 4 0  ', 115.0000,1,   6,  23,   1,0.96175241, -49.629835, 1.10000, 0.90000, 1.10000, 0.90000
 6234,'SAN ANTON~70', 500.0000,1,   6,  26,   1,1.01410377, -40.755206, 1.10000, 0.90000, 1.10000, 0.90000
 6235,'SAN ANTON~71', 230.0000,1,   6,  26,   1,1.01172483, -42.384780, 1.10000, 0.90000, 1.10000, 0.90000
 6236,'SAN ANTON~72', 115.0000,1,   6,  26,   1,0.99564105, -46.968598, 1.10000, 0.90000, 1.10000, 0.90000
 6237,'BURLINGTON 0', 115.0000,1,   6,  25,   1,1.00934148, -42.492755, 1.10000, 0.90000, 1.10000, 0.90000
 6238,'AUSTIN 13 0 ', 115.0000,1,   6,  23,   1,0.96047080, -49.845652, 1.10000, 0.90000, 1.10000, 0.90000
 6239,'ELMENDORF 0 ', 500.0000,1,   6,  22,   1,1.03227878, -35.264697, 1.10000, 0.90000, 1.10000, 0.90000
 6240,'ELMENDORF 1 ', 230.0000,1,   6,  22,   1,1.00769389, -39.979877, 1.10000, 0.90000, 1.10000, 0.90000
 6241,'ELMENDORF 2 ', 115.0000,1,   6,  22,   1,0.98699445, -46.302115, 1.10000, 0.90000, 1.10000, 0.90000
 6242,'ELMENDORF 3 ',  13.8000,2,   6,  22,   1,1.03999996, -33.733881, 1.10000, 0.90000, 1.10000, 0.90000
 6243,'ELMENDORF 4 ',  13.8000,2,   6,  22,   1,1.03999996, -33.380907, 1.10000, 0.90000, 1.10000, 0.90000
 6244,'ELMENDORF 5 ',  13.8000,2,   6,  22,   1,1.03999996, -32.666896, 1.10000, 0.90000, 1.10000, 0.90000
 6245,'ELMENDORF 6 ',  13.8000,2,   6,  22,   1,1.03999996, -33.071264, 1.10000, 0.90000, 1.10000, 0.90000
 6246,'ELMENDORF 7 ',  13.8000,2,   6,  22,   1,1.03999996, -34.140373, 1.10000, 0.90000, 1.10000, 0.90000
 6247,'ELMENDORF 8 ',  13.8000,2,   6,  22,   1,1.03999996, -34.423173, 1.10000, 0.90000, 1.10000, 0.90000
 6248,'ELMENDORF 9 ',  13.8000,2,   6,  22,   1,1.03999996, -33.557676, 1.10000, 0.90000, 1.10000, 0.90000
 6249,'ELMENDORF 10',  13.8000,2,   6,  22,   1,1.03999996, -32.795485, 1.10000, 0.90000, 1.10000, 0.90000
 6250,'SAN ANTON~78', 115.0000,1,   6,  22,   1,0.98810673, -50.676028, 1.10000, 0.90000, 1.10000, 0.90000
 6251,'CANYON LAK~1', 115.0000,1,   6,  22,   1,0.96875972, -51.571439, 1.10000, 0.90000, 1.10000, 0.90000
 6252,'JOHNSON CI~1', 115.0000,1,   6,  23,   1,0.96011621, -39.314965, 1.10000, 0.90000, 1.10000, 0.90000
 6253,'YORKTOWN 0  ', 115.0000,1,   6,  24,   1,1.00537670, -27.007017, 1.10000, 0.90000, 1.10000, 0.90000
 6254,'AUSTIN 2 0  ', 500.0000,1,   6,  23,   1,1.01459634, -38.121031, 1.10000, 0.90000, 1.10000, 0.90000
 6255,'AUSTIN 2 1  ', 230.0000,1,   6,  23,   1,1.00737798, -39.829558, 1.10000, 0.90000, 1.10000, 0.90000
 6256,'AUSTIN 2 2  ', 115.0000,1,   6,  23,   1,0.98086596, -46.172157, 1.10000, 0.90000, 1.10000, 0.90000
 6257,'AUSTIN 2 3  ',  13.8000,2,   6,  23,   1,1.01999998, -36.891921, 1.10000, 0.90000, 1.10000, 0.90000
 6258,'AUSTIN 2 4  ',  13.8000,2,   6,  23,   1,1.01999998, -35.777774, 1.10000, 0.90000, 1.10000, 0.90000
 6259,'AUSTIN 2 5  ',  13.8000,1,   6,  23,   1,1.01459634, -38.121031, 1.10000, 0.90000, 1.10000, 0.90000
 6260,'AUSTIN 2 6  ',  13.8000,2,   6,  23,   1,1.01999998, -36.649115, 1.10000, 0.90000, 1.10000, 0.90000
 6261,'LACKLAND A~1', 115.0000,1,   6,  26,   1,0.98439360, -50.734864, 1.10000, 0.90000, 1.10000, 0.90000
 6262,'LIBERTY HI~1', 115.0000,1,   6,  23,   1,0.96721917, -46.996240, 1.10000, 0.90000, 1.10000, 0.90000
 6263,'KENEDY 0    ', 230.0000,1,   6,  24,   1,0.99641746, -29.488061, 1.10000, 0.90000, 1.10000, 0.90000
 6264,'KENEDY 1    ', 115.0000,1,   6,  24,   1,0.98666346, -27.866438, 1.10000, 0.90000, 1.10000, 0.90000
 6265,'CUERO 1 0   ', 115.0000,1,   6,  24,   1,1.01146865, -34.792048, 1.10000, 0.90000, 1.10000, 0.90000
 6266,'CUERO 1 1   ',  13.8000,2,   6,  24,   1,1.01579773, -34.195212, 1.10000, 0.90000, 1.10000, 0.90000
 6267,'CUERO 1 2   ',  13.8000,2,   6,  24,   1,1.02677011, -32.628746, 1.10000, 0.90000, 1.10000, 0.90000
 6268,'CUERO 1 3   ',  13.8000,2,   6,  24,   1,1.01475525, -34.362671, 1.10000, 0.90000, 1.10000, 0.90000
 6269,'CUERO 1 4   ',  13.8000,2,   6,  24,   1,1.02777064, -32.480825, 1.10000, 0.90000, 1.10000, 0.90000
 6270,'CUERO 1 5   ',  13.8000,1,   6,  24,   1,1.01146865, -34.792048, 1.10000, 0.90000, 1.10000, 0.90000
 6271,'CUERO 1 6   ',  13.8000,1,   6,  24,   1,1.01146865, -34.792048, 1.10000, 0.90000, 1.10000, 0.90000
 6272,'CUERO 1 7   ',  13.8000,1,   6,  24,   1,1.01146865, -34.792048, 1.10000, 0.90000, 1.10000, 0.90000
 6273,'CUERO 1 8   ',  13.8000,1,   6,  24,   1,1.01146865, -34.792048, 1.10000, 0.90000, 1.10000, 0.90000
 6274,'CUERO 1 9   ',  13.8000,2,   6,  24,   1,1.02467656, -32.868906, 1.10000, 0.90000, 1.10000, 0.90000
 6275,'SAN ANTON~31', 115.0000,1,   6,  26,   1,0.97728926, -50.695932, 1.10000, 0.90000, 1.10000, 0.90000
 6276,'VON ORMY 0  ', 115.0000,1,   6,  26,   1,0.98571837, -51.302022, 1.10000, 0.90000, 1.10000, 0.90000
 6277,'KYLE 0      ', 230.0000,1,   6,  23,   1,1.00703824, -43.445778, 1.10000, 0.90000, 1.10000, 0.90000
 6278,'KYLE 1      ', 115.0000,1,   6,  23,   1,0.98732322, -47.251057, 1.10000, 0.90000, 1.10000, 0.90000
 6279,'SEGUIN 2 0  ', 230.0000,1,   6,  22,   1,1.01338553, -41.105041, 1.10000, 0.90000, 1.10000, 0.90000
 6280,'SEGUIN 2 1  ', 115.0000,1,   6,  22,   1,1.00880933, -43.316623, 1.10000, 0.90000, 1.10000, 0.90000
 6281,'UNIVERSAL ~1', 115.0000,1,   6,  22,   1,1.00502288, -49.905795, 1.10000, 0.90000, 1.10000, 0.90000
 6282,'SPICEWOOD 0 ', 115.0000,1,   6,  23,   1,0.95802861, -39.259442, 1.10000, 0.90000, 1.10000, 0.90000
 6283,'SAINT HEDW~1', 115.0000,1,   6,  22,   1,1.00620794, -49.454657, 1.10000, 0.90000, 1.10000, 0.90000
 6284,'SAN ANTON~17', 115.0000,1,   6,  26,   1,0.98836446, -48.909062, 1.10000, 0.90000, 1.10000, 0.90000
 6285,'BOERNE 2 0  ', 230.0000,1,   6,  26,   1,1.00289166, -45.967009, 1.10000, 0.90000, 1.10000, 0.90000
 6286,'BOERNE 2 1  ', 115.0000,1,   6,  26,   1,1.00327706, -48.073317, 1.10000, 0.90000, 1.10000, 0.90000
 6287,'SAN ANTON~45', 230.0000,1,   6,  26,   1,1.00119758, -44.609629, 1.10000, 0.90000, 1.10000, 0.90000
 6288,'SAN ANTON~46', 115.0000,1,   6,  26,   1,0.98300999, -49.785208, 1.10000, 0.90000, 1.10000, 0.90000
 6289,'AUSTIN 26 0 ', 115.0000,1,   6,  23,   1,0.96189141, -49.474554, 1.10000, 0.90000, 1.10000, 0.90000
 6290,'AUSTIN 21 0 ', 115.0000,1,   6,  23,   1,0.97035229, -49.476391, 1.10000, 0.90000, 1.10000, 0.90000
 6291,'SAN ANTON~61', 115.0000,1,   6,  26,   1,1.00164306, -49.173144, 1.10000, 0.90000, 1.10000, 0.90000
 6292,'CEDAR CREE~1', 500.0000,1,   6,  23,   1,1.01791406, -37.411658, 1.10000, 0.90000, 1.10000, 0.90000
 6293,'CEDAR CREE~2', 230.0000,1,   6,  23,   1,1.00125897, -41.394075, 1.10000, 0.90000, 1.10000, 0.90000
 6294,'CEDAR CREE~3', 115.0000,1,   6,  23,   1,0.99612945, -43.273835, 1.10000, 0.90000, 1.10000, 0.90000
 6295,'CEDAR CREE~4',  13.8000,2,   6,  23,   1,1.01999998, -36.393939, 1.10000, 0.90000, 1.10000, 0.90000
 6296,'CEDAR CREE~5',  13.8000,2,   6,  23,   1,1.01999998, -36.541727, 1.10000, 0.90000, 1.10000, 0.90000
 6297,'CEDAR CREE~6',  13.8000,2,   6,  23,   1,1.01999998, -35.041131, 1.10000, 0.90000, 1.10000, 0.90000
 6298,'NEW BRAUNF~1', 500.0000,1,   6,  22,   1,1.01895082, -37.533088, 1.10000, 0.90000, 1.10000, 0.90000
 6299,'NEW BRAUNF~2', 230.0000,1,   6,  22,   1,1.01670992, -40.226157, 1.10000, 0.90000, 1.10000, 0.90000
 6300,'NEW BRAUNF~3', 115.0000,1,   6,  22,   1,1.00650132, -43.147562, 1.10000, 0.90000, 1.10000, 0.90000
 6301,'NEW BRAUNF~4',  22.0000,1,   6,  22,   1,1.01895082, -37.533088, 1.10000, 0.90000, 1.10000, 0.90000
 6302,'NEW BRAUNF~5',  22.0000,2,   6,  22,   1,1.01242638, -34.558414, 1.10000, 0.90000, 1.10000, 0.90000
 6303,'NEW BRAUNF~6',  22.0000,2,   6,  22,   1,1.01706004, -36.529528, 1.10000, 0.90000, 1.10000, 0.90000
 6304,'NEW BRAUNF~7',  22.0000,2,   6,  22,   1,1.01370299, -35.037702, 1.10000, 0.90000, 1.10000, 0.90000
 6305,'NEW BRAUNF~8',  22.0000,2,   6,  22,   1,1.01251769, -34.521712, 1.10000, 0.90000, 1.10000, 0.90000
 6306,'AUSTIN 11 0 ', 115.0000,1,   6,  23,   1,0.96508950, -48.626893, 1.10000, 0.90000, 1.10000, 0.90000
 6307,'SAN ANTON~55', 115.0000,1,   6,  26,   1,0.97902560, -50.492833, 1.10000, 0.90000, 1.10000, 0.90000
 6308,'HONDO 0     ', 230.0000,1,   6,  26,   1,1.01068258, -41.498255, 1.10000, 0.90000, 1.10000, 0.90000
 6309,'HONDO 1     ', 115.0000,1,   6,  26,   1,1.00519800, -44.420347, 1.10000, 0.90000, 1.10000, 0.90000
 6310,'SAN ANTON~56', 115.0000,1,   6,  22,   1,0.99914545, -48.514615, 1.10000, 0.90000, 1.10000, 0.90000
 6311,'NEW ULM 0   ', 115.0000,1,   6,  25,   1,1.02173233, -38.067813, 1.10000, 0.90000, 1.10000, 0.90000
 6312,'SAN ANTON~80', 115.0000,1,   6,  22,   1,1.00549698, -47.570751, 1.10000, 0.90000, 1.10000, 0.90000
 6313,'AUSTIN 33 0 ', 115.0000,1,   6,  23,   1,0.96556723, -47.578056, 1.10000, 0.90000, 1.10000, 0.90000
 6314,'BULVERDE 0  ', 115.0000,1,   6,  26,   1,0.99103189, -50.291421, 1.10000, 0.90000, 1.10000, 0.90000
 6315,'GEORGETOWN~3', 230.0000,1,   6,  23,   1,0.99375206, -43.130613, 1.10000, 0.90000, 1.10000, 0.90000
 6316,'GEORGETOWN~4', 161.0000,1,   6,  23,   1,1.00048840, -44.247256, 1.10000, 0.90000, 1.10000, 0.90000
 6317,'GEORGETOWN~5', 161.0000,1,   6,  23,   1,0.98575675, -45.848997, 1.10000, 0.90000, 1.10000, 0.90000
 6318,'GEORGETOWN~6', 161.0000,1,   6,  23,   1,0.96946931, -47.804689, 1.10000, 0.90000, 1.10000, 0.90000
 6319,'GEORGETOWN~7', 115.0000,1,   6,  23,   1,0.95803356, -49.254844, 1.10000, 0.90000, 1.10000, 0.90000
 6320,'SAN ANTON~81', 115.0000,1,   6,  22,   1,1.00555468, -48.430768, 1.10000, 0.90000, 1.10000, 0.90000
 6321,'FLORESVILL~1', 230.0000,1,   6,  22,   1,0.99679631, -37.205003, 1.10000, 0.90000, 1.10000, 0.90000
 6322,'FLORESVILL~2', 115.0000,1,   6,  22,   1,0.99775320, -40.769129, 1.10000, 0.90000, 1.10000, 0.90000
 6323,'SAN ANTON~41', 115.0000,1,   6,  26,   1,0.98323232, -49.959255, 1.10000, 0.90000, 1.10000, 0.90000
 6324,'SAN ANTON~79', 115.0000,1,   6,  22,   1,0.98422366, -49.567376, 1.10000, 0.90000, 1.10000, 0.90000
 6325,'BUCKHOLTS 0 ', 115.0000,2,   6,  25,   1,1.01884437, -39.660996, 1.10000, 0.90000, 1.10000, 0.90000
 6326,'SOMERVILLE 0', 115.0000,1,   6,  25,   1,0.99441093, -50.004887, 1.10000, 0.90000, 1.10000, 0.90000
 6327,'WEIMAR 0    ', 115.0000,1,   6,  25,   1,1.01229191, -37.950058, 1.10000, 0.90000, 1.10000, 0.90000
 6328,'COMFORT 0   ', 115.0000,1,   6,  26,   1,0.98318607, -49.425363, 1.10000, 0.90000, 1.10000, 0.90000
 6329,'NORDHEIM 0  ', 115.0000,1,   6,  24,   1,1.00748205, -30.073603, 1.10000, 0.90000, 1.10000, 0.90000
 6330,'AUSTIN 9 0  ', 115.0000,1,   6,  23,   1,0.96525568, -50.215240, 1.10000, 0.90000, 1.10000, 0.90000
 6331,'AUSTIN 22 0 ', 115.0000,1,   6,  23,   1,0.97008586, -50.166397, 1.10000, 0.90000, 1.10000, 0.90000
 6332,'HELOTES 0   ', 115.0000,1,   6,  26,   1,1.00027370, -48.449018, 1.10000, 0.90000, 1.10000, 0.90000
 6333,'SAN ANTON~64', 500.0000,1,   6,  26,   1,1.01533055, -40.277492, 1.10000, 0.90000, 1.10000, 0.90000
 6334,'SAN ANTON~65', 230.0000,1,   6,  26,   1,1.01172531, -43.480609, 1.10000, 0.90000, 1.10000, 0.90000
 6335,'SAN ANTON~66', 115.0000,1,   6,  26,   1,0.99599314, -46.862850, 1.10000, 0.90000, 1.10000, 0.90000
 6336,'BANDERA 0   ', 115.0000,1,   6,  26,   1,0.97907376, -49.134445, 1.10000, 0.90000, 1.10000, 0.90000
 6337,'SAN ANTON~43', 115.0000,1,   6,  26,   1,1.00501752, -49.257863, 1.10000, 0.90000, 1.10000, 0.90000
 6338,'ROCKDALE 2 0', 115.0000,1,   6,  25,   1,0.99426013, -45.962006, 1.10000, 0.90000, 1.10000, 0.90000
 6339,'CEDAR CREE~7', 115.0000,1,   6,  23,   1,0.99179471, -44.156326, 1.10000, 0.90000, 1.10000, 0.90000
 6340,'NIXON 0     ', 115.0000,1,   6,  24,   1,1.01552022, -45.243446, 1.10000, 0.90000, 1.10000, 0.90000
 6341,'CHAPPELL H~1', 115.0000,1,   6,  25,   1,1.00416279, -48.307732, 1.10000, 0.90000, 1.10000, 0.90000
 6342,'ROUND ROCK~9', 500.0000,1,   6,  23,   1,1.00353479, -42.380234, 1.10000, 0.90000, 1.10000, 0.90000
 6343,'ROUND ROC~10', 230.0000,1,   6,  23,   1,0.98832905, -44.520146, 1.10000, 0.90000, 1.10000, 0.90000
 6344,'ROUND ROC~11', 115.0000,1,   6,  23,   1,0.98228484, -47.208854, 1.10000, 0.90000, 1.10000, 0.90000
 6345,'AUSTIN 14 0 ', 115.0000,1,   6,  23,   1,0.96543580, -49.375147, 1.10000, 0.90000, 1.10000, 0.90000
 6346,'LEMING 0    ', 115.0000,1,   6,  26,   1,0.98960972, -41.844386, 1.10000, 0.90000, 1.10000, 0.90000
 6349,'AUSTIN 1 0  ', 500.0000,2,   6,  23,   1,1.01457655, -38.647519, 1.10000, 0.90000, 1.10000, 0.90000
 6350,'AUSTIN 1 1  ', 230.0000,1,   6,  23,   1,0.99457717, -41.458313, 1.10000, 0.90000, 1.10000, 0.90000
